# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
281641,1,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281641,3,3,900,HLT_AK8PFJet200_v4/9,ONE,L1_SingleJet120/100
281641,24,4,798,HLT_AK8PFJet200_v4/19,ONE,L1_SingleJet120/42
281641,33,5,612,HLT_AK8PFJet200_v4/17,ONE,L1_SingleJet120/36
281641,36,4,798,HLT_AK8PFJet200_v4/19,ONE,L1_SingleJet120/42
281641,139,5,612,HLT_AK8PFJet200_v4/17,ONE,L1_SingleJet120/36
281636,1,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281636,5,4,798,HLT_AK8PFJet200_v4/19,ONE,L1_SingleJet120/42
281637,1,4,42,HLT_AK8PFJet200_v4/1,ONE,L1_SingleJet120/42
281638,1,4,798,HLT_AK8PFJet200_v4/19,ONE,L1_SingleJet120/42
281638,18,3,900,HLT_AK8PFJet200_v4/9,ONE,L1_SingleJet120/100
281638,21,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281674,1,0,1200,HLT_AK8PFJet200_v4/4,ONE,L1_SingleJet120/300
281674,11,1,1080,HLT_AK8PFJet200_v4/6,ONE,L1_SingleJet120/180
281674,15,0,1200,HLT_AK8PFJet200_v4/4,ONE,L1_SingleJet120/300
281689,1,1,180,HLT_AK8PFJet200_v4/1,ONE,L1_SingleJet120/180
281671,1,0,300,HLT_AK8PFJet200_v4/1,ONE,L1_SingleJet120/300
281693,1,1,1080,HLT_AK8PFJet200_v4/6,ONE,L1_SingleJet120/180
281693,11,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281693,194,3,900,HLT_AK8PFJet200_v4/9,ONE,L1_SingleJet120/100
281693,420,4,798,HLT_AK8PFJet200_v4/19,ONE,L1_SingleJet120/42
281693,615,5,612,HLT_AK8PFJet200_v4/17,ONE,L1_SingleJet120/36
281693,900,6,540,HLT_AK8PFJet200_v4/18,ONE,L1_SingleJet120/30
281693,1721,7,400,HLT_AK8PFJet200_v4/20,ONE,L1_SingleJet120/20
281685,1,1,180,HLT_AK8PFJet200_v4/1,ONE,L1_SingleJet120/180
281658,1,0,300,HLT_AK8PFJet200_v4/1,ONE,L1_SingleJet120/300
281686,1,1,1080,HLT_AK8PFJet200_v4/6,ONE,L1_SingleJet120/180
281663,1,0,1200,HLT_AK8PFJet200_v4/4,ONE,L1_SingleJet120/300
281663,116,1,1080,HLT_AK8PFJet200_v4/6,ONE,L1_SingleJet120/180
281663,121,0,1200,HLT_AK8PFJet200_v4/4,ONE,L1_SingleJet120/300
281662,1,0,1200,HLT_AK8PFJet200_v4/4,ONE,L1_SingleJet120/300
281691,1,1,1080,HLT_AK8PFJet200_v4/6,ONE,L1_SingleJet120/180
281680,1,0,1200,HLT_AK8PFJet200_v4/4,ONE,L1_SingleJet120/300
281680,9,1,1080,HLT_AK8PFJet200_v4/6,ONE,L1_SingleJet120/180
281659,1,0,300,HLT_AK8PFJet200_v4/1,ONE,L1_SingleJet120/300
281727,1,6,540,HLT_AK8PFJet200_v4/18,ONE,L1_SingleJet120/30
281727,526,7,400,HLT_AK8PFJet200_v4/20,ONE,L1_SingleJet120/20
281727,1529,8,270,HLT_AK8PFJet200_v4/18,ONE,L1_SingleJet120/15
281726,1,5,612,HLT_AK8PFJet200_v4/17,ONE,L1_SingleJet120/36
281726,42,6,540,HLT_AK8PFJet200_v4/18,ONE,L1_SingleJet120/30
281707,1,0,1200,HLT_AK8PFJet200_v4/4,ONE,L1_SingleJet120/300
281707,99,1,1080,HLT_AK8PFJet200_v4/6,ONE,L1_SingleJet120/180
281707,102,0,1200,HLT_AK8PFJet200_v4/4,ONE,L1_SingleJet120/300
281707,151,1,1080,HLT_AK8PFJet200_v4/6,ONE,L1_SingleJet120/180
281707,156,0,1200,HLT_AK8PFJet200_v4/4,ONE,L1_SingleJet120/300
281707,193,1,1080,HLT_AK8PFJet200_v4/6,ONE,L1_SingleJet120/180
281707,322,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281707,475,3,900,HLT_AK8PFJet200_v4/9,ONE,L1_SingleJet120/100
281707,684,4,798,HLT_AK8PFJet200_v4/19,ONE,L1_SingleJet120/42
281707,873,5,612,HLT_AK8PFJet200_v4/17,ONE,L1_SingleJet120/36
276586,1,3,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
276586,24,4,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
276581,1,1,400,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/50
276581,330,2,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
276582,1,2,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
276582,443,3,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
276583,1,3,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
276584,1,3,35,HLT_AK8PFJet200_v1/1,ONE,L1_SingleJet120/35
276585,1,3,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
276587,1,4,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
