# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
281641,32,5,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281641,35,4,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281641,138,5,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281636,1,2,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281636,4,4,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281637,1,4,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281638,1,4,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281638,17,3,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281638,20,2,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281674,1,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281674,10,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281674,14,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281689,1,1,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281671,1,0,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281693,1,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281693,10,2,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281693,193,3,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281693,419,4,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281693,614,5,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281693,899,6,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281693,1720,7,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281685,1,1,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281658,1,0,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281686,1,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281663,1,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281663,115,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281663,120,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281662,1,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281691,1,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281680,1,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281680,8,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281659,1,0,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281727,1,6,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281727,525,7,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281727,1528,8,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281726,1,5,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281726,41,6,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281707,1,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281707,98,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281707,101,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
